ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
372152_10,Plantation clearing,no,39.073629873627,115.440363941322,50SLJ,waternew,2,38,0,1,8,4,2,0,9,60,1.0,0.42857142857142855,0.9841269841269841,1.0,0.9868421052631579,0.9036144578313253,0.9016393442622951,0.9262295081967213
372152_11,Plantation clearing,no,39.1241109325319,115.455561705735,50SLJ,waternew,2,38,11,0,0,31,65,0,0,0,0.7380952380952381,1.0,1.0,NA,0.897196261682243,1.0,0.5517241379310345,0.9241379310344827
372152_12,noChange,no,39.1172267725813,115.466469068828,50SLJ,waternew,1,158,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_13,noChange,no,39.0974124980861,115.460307300834,50SLJ,waternew,3,149,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_14,noChange,no,39.1490219789258,115.479318275421,50SLJ,waternew,3,140,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_15,noChange,no,39.1055379628769,115.461518278899,50SLJ,waternew,3,147,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_16,noChange,no,39.1364683879562,115.470216817025,50SLJ,waternew,1,160,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_17,Built-up growth,human,39.0770526188438,115.393817064623,50SLJ,waternew,2,72,0,0,4,0,0,1,0,65,NA,0.0,1.0,0.9848484848484849,1.0,0.9285714285714286,0.9929577464788732,0.9647887323943662
372152_18,Crop cycle change,no,39.0644976869705,115.424614855938,50SLJ,waternew,3,102,4,0,0,39,0,0,0,0,0.9069767441860465,1.0,NA,NA,0.9069767441860465,1.0,1.0,0.9724137931034482
372152_19,noChange,no,39.1166612857232,115.384590067396,50SLJ,waternew,4,149,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_20,Plantation clearing,no,39.0687748792396,115.441164346012,50SLJ,waternew,2,40,0,0,0,0,0,8,14,89,1.0,NA,1.0,0.9279279279279279,1.0,0.9279279279279279,0.8543046357615894,0.9470198675496688
423727_1,Built-up growth,human,44.1637294290001,128.231864855043,52TDP,builtnewalert,1,103,4,0,0,74,0,0,0,0,0.9487179487179487,1.0,NA,NA,0.9487179487179487,1.0,1.0,0.9779005524861878
423727_2,Built-up growth,human,44.1407955862184,128.158648057129,52TDP,builtnewalert,1,99,0,0,0,79,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
423727_3,Built-up growth,human,44.1080700086011,128.152739724767,52TDP,builtnewalert,2,83,0,0,108,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.43455497382198954
481818_1,Crop cycle change,no,49.3180793003628,0.532552930450764,31UCQ,other,3,116,0,0,0,0,0,23,0,0,NA,NA,NA,0.0,NA,0.0,0.8345323741007195,0.8345323741007195
481818_2,noChange,no,49.2983812938601,0.433666600353926,31UCQ,other,3,162,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_3,Crop cycle change,no,49.2761035284626,0.500823751608342,31UCQ,other,3,64,60,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.5161290322580645
481818_4,Crop cycle change,no,49.2509412395272,0.460865802085117,31UCQ,other,2,48,0,0,0,0,0,0,0,81,NA,NA,1.0,NA,1.0,NA,1.0,1.0
481818_5,Crop cycle change,no,49.2743505976154,0.532261260023584,31UCQ,other,2,30,0,8,0,0,0,0,0,94,NA,NA,0.9215686274509803,NA,0.9215686274509803,NA,0.9393939393939394,0.9393939393939394
481818_6,Crop cycle change,no,49.2727800935219,0.484492819672026,31UCQ,other,2,67,0,0,0,0,0,6,0,62,NA,NA,1.0,0.9117647058823529,1.0,0.9117647058823529,0.9555555555555556,0.9555555555555556
481818_7,Crop cycle change,no,49.2357089100507,0.530066411888517,31UCQ,other,2,44,0,1,0,0,0,0,4,60,1.0,NA,0.9836065573770492,1.0,0.9846153846153847,1.0,0.9541284403669725,0.9908256880733946
481818_8,noChange,no,49.2518852669493,0.529258971745359,31UCQ,other,4,167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_9,Crop cycle change,no,49.24279617133,0.446443608891414,31UCQ,other,3,110,0,1,0,0,0,4,0,17,NA,NA,0.9444444444444444,0.8095238095238095,0.9444444444444444,0.8095238095238095,0.9621212121212122,0.9621212121212122
481818_10,Crop cycle change,no,49.2442623907706,0.451727040955453,31UCQ,other,2,127,9,22,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.8607594936708861,0.8037974683544303
481818_11,noChange,no,49.3104227154973,0.502802138502334,31UCQ,other,4,159,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_12,Crop cycle change,no,49.2343432592154,0.529310242762104,31UCQ,other,2,84,0,9,0,0,0,0,4,60,1.0,NA,0.8695652173913043,1.0,0.8767123287671232,1.0,0.9171974522292994,0.9426751592356688
481818_13,Crop cycle change,no,49.249989848918,0.491423639742605,31UCQ,other,3,68,7,0,0,16,0,0,0,0,0.6956521739130435,1.0,NA,NA,0.6956521739130435,1.0,1.0,0.9230769230769231
481818_14,Crop cycle change,no,49.2401228707707,0.472138085923128,31UCQ,other,2,33,0,7,0,0,0,0,0,62,NA,NA,0.8985507246376812,NA,0.8985507246376812,NA,0.9313725490196079,0.9313725490196079
481818_15,Crop cycle change,no,49.2627307151781,0.456961442306036,31UCQ,other,3,138,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_16,Crop cycle change,no,49.2797338875347,0.531579976493641,31UCQ,other,2,13,0,6,0,0,0,0,0,105,NA,NA,0.9459459459459459,NA,0.9459459459459459,NA,0.9516129032258065,0.9516129032258065
490359_1,Crop cycle change,no,49.952619941607,35.7865278581783,36UXA,oldcrop_short,3,94,23,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8034188034188035
490359_2,Crop cycle change,no,50.0316708679332,35.7307724526323,36UXA,oldcrop_short,1,73,0,12,0,0,0,0,0,50,NA,NA,0.8064516129032258,NA,0.8064516129032258,NA,0.9111111111111111,0.9111111111111111
490359_3,Crop cycle change,no,49.9596481903045,35.7748020303618,36UXA,oldcrop_short,2,86,0,0,3,30,0,0,0,0,1.0,0.9090909090909091,NA,NA,1.0,0.9090909090909091,1.0,0.9747899159663865
490359_4,Crop cycle change; backyard actually,no,49.9783788518641,35.8591618301506,36UXA,oldcrop_short,3,90,5,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9473684210526315
490359_5,Crop cycle change,no,50.0368867146585,35.7725502000575,36UXA,oldcrop_short,1,57,0,0,0,0,0,2,5,77,1.0,NA,1.0,0.9761904761904762,1.0,0.9761904761904762,0.950354609929078,0.9858156028368794
490359_6,noChange,no,49.9881541547401,35.7902562584209,36UXA,oldcrop_short,2,142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_7,noChange,no,50.0252517727298,35.7283137171403,36UXA,oldcrop_short,2,107,34,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7588652482269503
490359_8,Natural browning,no,49.9760049857649,35.8569286282564,36UXA,oldcrop_short,3,73,9,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8902439024390244
490359_9,Crop cycle change,no,49.9699767372615,35.7942254920052,36UXA,oldcrop_short,1,79,0,0,3,41,15,0,0,0,1.0,0.9491525423728814,1.0,NA,1.0,0.9491525423728814,0.8913043478260869,0.9782608695652174
490359_10,Natural browning,no,49.9707256979742,35.8411336537218,36UXA,oldcrop_short,3,105,0,0,8,20,0,0,0,0,1.0,0.7142857142857143,NA,NA,1.0,0.7142857142857143,1.0,0.9398496240601504
490359_11,Crop cycle change,no,50.0220899881423,35.7365120465031,36UXA,oldcrop_short,2,50,0,0,2,80,0,0,0,0,1.0,0.975609756097561,NA,NA,1.0,0.975609756097561,1.0,0.9848484848484849
490359_12,Crop cycle change,no,49.9732450523717,35.7249515676593,36UXA,oldcrop_short,1,90,0,0,0,0,0,3,3,59,1.0,NA,1.0,0.9538461538461539,1.0,0.9538461538461539,0.9612903225806452,0.9806451612903225
490359_13,Crop cycle change,no,49.9537937111927,35.8602144567643,36UXA,oldcrop_short,3,73,27,0,12,26,0,0,0,0,0.49056603773584906,0.6842105263157895,NA,NA,0.49056603773584906,0.6842105263157895,1.0,0.717391304347826
490359_14,Crop cycle change,no,50.03885840781,35.8250422421037,36UXA,oldcrop_short,2,105,6,0,0,20,0,0,0,0,0.7692307692307693,1.0,NA,NA,0.7692307692307693,1.0,1.0,0.9541984732824428
490359_15,Natural browning,no,50.0293893183848,35.837054704598,36UXA,oldcrop_short,3,97,29,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7698412698412699
490359_16,noChange,no,49.971673120989,35.824451693647,36UXA,oldcrop_short,4,138,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_17,noChange,no,50.016196419199,35.7231934654291,36UXA,oldcrop_short,2,133,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_18,noChange,no,49.9568508839162,35.8235838557712,36UXA,oldcrop_short,4,132,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_19,Crop cycle change,no,49.9890612707235,35.7409149765263,36UXA,oldcrop_short,1,48,0,0,4,0,89,0,0,0,NA,0.956989247311828,1.0,NA,1.0,0.956989247311828,0.36879432624113473,0.9716312056737588
490359_20,Crop cycle change,no,50.0305928143019,35.7307112756316,36UXA,oldcrop_short,1,66,0,0,0,0,0,7,0,62,NA,NA,1.0,0.8985507246376812,1.0,0.8985507246376812,0.9481481481481482,0.9481481481481482
529881_1,Crop cycle change,no,53.5875401377365,42.7364651958537,38ULE,oldcrop_short,3,86,11,0,28,16,0,0,0,0,0.5925925925925926,0.36363636363636365,NA,NA,0.5925925925925926,0.36363636363636365,1.0,0.723404255319149
529881_2,noChange,no,53.6386809714544,42.8031661240897,38ULE,oldcrop_short,4,148,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_3,noChange,no,53.5601421478993,42.7424588395094,38ULE,oldcrop_short,3,146,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_4,noChange,no,53.5800084075093,42.695170921015,38ULE,oldcrop_short,2,141,28,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.834319526627219
529881_5,Crop cycle change,no,53.577991259589,42.6884825853544,38ULE,oldcrop_short,3,45,0,0,0,88,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
529881_6,Crop cycle change,no,53.5976244469803,42.7277644622003,38ULE,oldcrop_short,2,74,0,0,13,44,0,0,0,0,1.0,0.7719298245614035,NA,NA,1.0,0.7719298245614035,1.0,0.9007633587786259
529881_7,Crop cycle change,no,53.6008061011215,42.7248729419195,38ULE,oldcrop_short,2,111,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_8,Crop cycle change,no,53.6014497374248,42.6881083081547,38ULE,oldcrop_short,2,74,24,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.7551020408163265
529881_9,Crop cycle change,no,53.5815102679379,42.8183701566554,38ULE,oldcrop_short,2,55,9,0,4,66,0,0,0,0,0.88,0.9428571428571428,NA,NA,0.88,0.9428571428571428,1.0,0.9029850746268657
529881_10,Crop cycle change,no,53.6248092289343,42.7390075460061,38ULE,oldcrop_short,1,62,0,0,0,0,0,16,0,63,NA,NA,1.0,0.7974683544303798,1.0,0.7974683544303798,0.8865248226950354,0.8865248226950354
529881_11,Crop cycle change,no,53.6255702432898,42.7507633724723,38ULE,oldcrop_short,1,62,0,0,4,0,0,0,10,71,1.0,0.0,1.0,1.0,1.0,0.9529411764705882,0.9319727891156463,0.9727891156462585
529881_12,Crop cycle change,no,53.6100962439048,42.7311765672072,38ULE,oldcrop_short,3,74,0,0,19,42,0,0,0,0,1.0,0.6885245901639344,NA,NA,1.0,0.6885245901639344,1.0,0.8592592592592593
529881_13,Crop cycle change,no,53.5905040384473,42.7363067273353,38ULE,oldcrop_short,3,66,0,0,18,49,0,0,0,0,1.0,0.7313432835820896,NA,NA,1.0,0.7313432835820896,1.0,0.8646616541353384
529881_14,Variable water,no,53.6355252564977,42.7638481773271,38ULE,oldcrop_short,3,0,38,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.0
529881_15,Crop cycle change,no,53.6368101944868,42.7460807372401,38ULE,oldcrop_short,1,56,0,0,8,0,0,2,10,71,1.0,0.0,1.0,0.9759036144578314,1.0,0.8901098901098901,0.9183673469387755,0.9319727891156463
529881_16,Crop cycle change,no,53.5897093679631,42.7948282554122,38ULE,oldcrop_short,1,47,8,0,6,15,71,0,0,0,0.6521739130434783,0.9347826086956522,1.0,NA,0.9148936170212766,0.9347826086956522,0.5170068027210885,0.9047619047619048
529881_17,Crop cycle change,no,53.6306684087762,42.7350640319445,38ULE,oldcrop_short,1,64,4,0,0,6,0,0,9,65,0.7894736842105263,1.0,1.0,1.0,0.9523809523809523,1.0,0.9391891891891891,0.972972972972973
529881_18,noChange,no,53.601052648596,42.7665770188908,38ULE,oldcrop_short,4,137,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_19,Crop cycle change,no,53.5895858227502,42.8175007341974,38ULE,oldcrop_short,2,38,0,0,13,87,0,0,0,0,1.0,0.87,NA,NA,1.0,0.87,1.0,0.9057971014492754
529881_20,Crop cycle change,no,53.5906967095322,42.8192567934328,38ULE,oldcrop_short,1,38,0,4,13,4,79,0,0,0,1.0,0.8645833333333334,0.9518072289156626,NA,0.9540229885057471,0.8645833333333334,0.39855072463768115,0.8768115942028986
539283_1,Fire,natural,54.5068063295494,126.576087031552,52UCF,fire,1,27,0,0,7,90,0,0,0,0,1.0,0.9278350515463918,NA,NA,1.0,0.9278350515463918,1.0,0.9435483870967742
539283_2,Fire,natural,54.5221632560477,126.535305209755,52UCF,fire,2,33,0,0,0,0,0,1,8,74,1.0,NA,1.0,0.9879518072289156,1.0,0.9879518072289156,0.9224137931034483,0.9913793103448276
539283_3,Fire,natural,54.4837128968104,126.554294304254,52UCF,fire,1,27,0,0,0,0,0,7,17,73,1.0,NA,1.0,0.9278350515463918,1.0,0.9278350515463918,0.8064516129032258,0.9435483870967742
539283_4,Fire,natural,54.4984064037165,126.601142122759,52UCF,fire,3,30,0,0,20,72,0,0,0,0,1.0,0.782608695652174,NA,NA,1.0,0.782608695652174,1.0,0.8360655737704918
539283_5,noChange,no,54.5330419586548,126.634354970891,52UCF,fire,3,94,90,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.5108695652173914
539283_6,Fire,natural,54.4950134458548,126.634236046066,52UCF,fire,1,44,0,0,0,0,0,2,0,73,NA,NA,1.0,0.9733333333333334,1.0,0.9733333333333334,0.9831932773109243,0.9831932773109243
539283_7,Fire,natural,54.4773856434651,126.60190991413,52UCF,fire,2,30,0,0,0,0,0,1,0,72,NA,NA,1.0,0.9863013698630136,1.0,0.9863013698630136,0.9902912621359223,0.9902912621359223
539283_8,Fire,natural,54.478778430833,126.604144038908,52UCF,fire,2,30,0,0,0,0,0,1,0,75,NA,NA,1.0,0.9868421052631579,1.0,0.9868421052631579,0.9905660377358491,0.9905660377358491
539283_9,Fire,natural,54.4927431910905,126.574139825538,52UCF,fire,1,24,0,0,0,0,0,7,0,90,NA,NA,1.0,0.9278350515463918,1.0,0.9278350515463918,0.9421487603305785,0.9421487603305785
539283_10,Fire,no,54.4639253169461,126.630475038388,52UCF,fire,3,54,55,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.4954128440366973
539283_11,Fire,natural,54.4930118502139,126.587559411572,52UCF,fire,1,24,0,0,0,0,0,7,0,56,NA,NA,1.0,0.8888888888888888,1.0,0.8888888888888888,0.9195402298850575,0.9195402298850575
539283_12,Fire,natural,54.4891431656468,126.61002318218,52UCF,fire,3,80,8,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9090909090909091
539283_13,Fire,natural,54.5196016097994,126.541949944893,52UCF,fire,2,30,0,0,1,17,64,0,0,0,1.0,0.9878048780487805,1.0,NA,1.0,0.9878048780487805,0.42857142857142855,0.9910714285714286
539283_14,noChange,no,54.5199842206077,126.601267732078,52UCF,fire,4,114,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_15,noChange,no,54.494936501798,126.50960848986,52UCF,fire,4,117,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_16,Fire,natural,54.4967175752939,126.624870984198,52UCF,fire,3,47,0,0,3,72,0,0,0,0,1.0,0.96,NA,NA,1.0,0.96,1.0,0.9754098360655737
539283_17,Fire,natural,54.4926229234386,126.528281033288,52UCF,fire,1,34,0,0,0,0,0,0,0,82,NA,NA,1.0,NA,1.0,NA,1.0,1.0
539283_18,Fire,natural,54.5206790731551,126.541885198806,52UCF,fire,2,30,0,0,1,8,47,0,0,0,1.0,0.9821428571428571,1.0,NA,1.0,0.9821428571428571,0.45348837209302323,0.9883720930232558
539283_19,Fire,natural,54.4836364443187,126.604323091297,52UCF,fire,2,30,0,0,0,0,0,1,0,75,NA,NA,1.0,0.9868421052631579,1.0,0.9868421052631579,0.9905660377358491,0.9905660377358491
539283_20,Drought,no,54.4953253099171,126.568426997102,52UCF,fire,3,99,62,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.6149068322981367
557332_1,Fire,no,56.4355224187291,126.754486406887,52VCH,fire,3,70,0,0,0,0,0,0,94,0,1.0,NA,NA,1.0,1.0,1.0,0.4268292682926829,1.0
557332_2,noChange,no,56.4816818888803,126.713267950363,52VCH,fire,4,167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_3,Fire,natural,56.5017630419917,126.662333420546,52VCH,fire,1,34,0,0,0,0,0,4,0,60,NA,NA,1.0,0.9375,1.0,0.9375,0.9591836734693877,0.9591836734693877
557332_4,Fire,natural,56.4439815473194,126.672211476507,52VCH,fire,2,22,0,0,9,11,71,0,0,0,1.0,0.9010989010989011,1.0,NA,1.0,0.9010989010989011,0.37168141592920356,0.9203539823008849
557332_5,Fire,natural,56.4493284535188,126.713265168382,52VCH,fire,2,20,0,0,0,0,2,0,0,81,NA,NA,1.0,NA,1.0,NA,0.9805825242718447,1.0
557332_6,Fire,natural,56.4670446356427,126.768211070132,52VCH,fire,1,17,0,0,0,0,0,9,0,64,NA,NA,1.0,0.8767123287671232,1.0,0.8767123287671232,0.9,0.9
557332_7,Fire,natural,56.4502576365641,126.676209179978,52VCH,fire,1,22,0,0,0,15,0,8,62,0,1.0,1.0,NA,0.8857142857142857,1.0,0.9058823529411765,0.34579439252336447,0.9252336448598131
557332_8,Fire,natural,56.4347859502141,126.628001712663,52VCH,fire,3,30,14,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.6818181818181818
557332_9,Fire,natural,56.4528341431309,126.742753715385,52VCH,fire,1,22,0,0,0,0,0,9,0,72,NA,NA,1.0,0.8888888888888888,1.0,0.8888888888888888,0.912621359223301,0.912621359223301
557332_10,Fire,natural,56.4496067291314,126.713735279456,52VCH,fire,2,20,0,0,0,0,0,0,0,83,NA,NA,1.0,NA,1.0,NA,1.0,1.0
557332_11,Fire,no,56.4318765871504,126.776598384678,52VCH,fire,2,70,0,0,0,0,0,5,24,44,1.0,NA,1.0,0.9315068493150684,1.0,0.9315068493150684,0.7972027972027972,0.965034965034965
557332_12,Fire,natural,56.4899917803985,126.638689753325,52VCH,fire,1,42,0,0,0,0,0,0,9,34,1.0,NA,1.0,1.0,1.0,1.0,0.8941176470588236,1.0
557332_13,Fire,no,56.4359906025811,126.750565562974,52VCH,fire,3,70,0,0,0,0,0,17,46,0,1.0,NA,NA,0.7301587301587301,1.0,0.7301587301587301,0.5263157894736842,0.8721804511278195
557332_14,Fire,no,56.4340206214696,126.687419633123,52VCH,fire,3,75,0,0,0,0,0,9,59,0,1.0,NA,NA,0.8676470588235294,1.0,0.8676470588235294,0.5244755244755245,0.9370629370629371
557332_15,noChange,no,56.5144929881742,126.708853437766,52VCH,fire,4,86,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_16,Fire,no,56.4523918655972,126.618140376551,52VCH,fire,2,75,0,0,0,0,2,8,0,71,NA,NA,1.0,0.8987341772151899,1.0,0.9012345679012346,0.9358974358974359,0.9487179487179487
557332_17,Fire,natural,56.45202784917,126.655652503844,52VCH,fire,3,22,0,0,0,13,0,8,35,0,1.0,1.0,NA,0.813953488372093,1.0,0.8571428571428571,0.44871794871794873,0.8974358974358975
557332_18,Fire,no,56.4460263767794,126.666244887916,52VCH,fire,2,75,0,0,0,0,0,9,9,62,1.0,NA,1.0,0.8875,1.0,0.8875,0.8838709677419355,0.9419354838709677
557332_19,Fire,natural,56.4307617125533,126.686157758992,52VCH,fire,3,22,0,0,49,17,0,0,0,0,1.0,0.25757575757575757,NA,NA,1.0,0.25757575757575757,1.0,0.4431818181818182
557332_20,Fire,natural,56.4792865256123,126.774313246176,52VCH,fire,1,12,0,0,0,0,0,9,0,72,NA,NA,1.0,0.8888888888888888,1.0,0.8888888888888888,0.9032258064516129,0.9032258064516129
576420_1,Crop cycle change,no,58.6900228621035,24.5107595856745,35VLF,treelossTF,3,77,0,0,28,16,0,0,0,0,1.0,0.36363636363636365,NA,NA,1.0,0.36363636363636365,1.0,0.768595041322314
576420_2,Crop cycle change,no,58.7116054412744,24.5397849049199,35VLF,treelossTF,3,94,0,0,0,42,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
576420_3,Crop cycle change,no,58.7413796500252,24.4220511002207,35VLF,treelossTF,2,62,2,82,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.4383561643835616,0.4246575342465753
576420_5,Clear cut,human,58.757028492594,24.5189370576446,35VLF,treelossTF,1,0,0,0,0,0,0,62,75,0,1.0,NA,NA,0.5474452554744526,1.0,0.5474452554744526,0.0,0.5474452554744526
576420_6,Crop cycle change,no,58.7510944174559,24.4633442114403,35VLF,treelossTF,2,87,0,2,1,0,40,0,0,0,NA,0.975609756097561,0.9523809523809523,NA,0.9523809523809523,0.975609756097561,0.676923076923077,0.9769230769230769
576420_7,Crop cycle change,no,58.7195875915502,24.4107080982171,35VLF,treelossTF,2,65,3,0,0,6,76,0,0,0,0.6666666666666666,1.0,1.0,NA,0.9647058823529412,1.0,0.49333333333333335,0.98
576420_8,Crop cycle change,no,58.6969975548267,24.3999562286999,35VLF,treelossTF,3,26,19,0,0,99,0,0,0,0,0.8389830508474576,1.0,NA,NA,0.8389830508474576,1.0,1.0,0.8680555555555556
576420_9,noChange,no,58.750787546806,24.5167886381055,35VLF,treelossTF,4,143,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
576420_10,noChange,no,58.681323903565,24.3980180956888,35VLF,treelossTF,4,151,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
576420_11,Clear cut,no,58.7535684938609,24.5072536574666,35VLF,treelossTF,1,25,0,0,106,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.19083969465648856
576420_12,Clear cut,,58.7230354849683,24.4213353751744,35VLF,treelossTF,1,0,0,0,146,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.0
576420_13,Clear cut,no,58.7183561081418,24.4164997066397,35VLF,treelossTF,1,0,0,0,150,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.0
576420_14,Crop cycle change,no,58.7684916498822,24.4984004438071,35VLF,treelossTF,3,86,19,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.819047619047619
576420_15,Crop cycle change,no,58.687002193762,24.5218469175048,35VLF,treelossTF,2,96,0,0,8,0,29,0,0,0,NA,0.7837837837837838,1.0,NA,1.0,0.7837837837837838,0.7819548872180451,0.9398496240601504
576420_16,Clear cut,no,58.7187082331231,24.4206191742669,35VLF,treelossTF,1,0,0,0,10,96,11,0,0,0,1.0,0.9145299145299145,1.0,NA,1.0,0.9145299145299145,0.905982905982906,0.9145299145299145
576420_17,Clear cut,no,58.7191739581724,24.4169572811805,35VLF,treelossTF,1,0,0,0,7,120,8,0,0,0,1.0,0.9481481481481482,1.0,NA,1.0,0.9481481481481482,0.9407407407407408,0.9481481481481482
576420_18,noChange,no,58.7687476157554,24.4838520369731,35VLF,treelossTF,3,130,12,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9154929577464789
576420_19,Crop cycle change,no,58.6970014806262,24.5092258823069,35VLF,treelossTF,3,78,0,0,7,63,0,0,0,0,1.0,0.9,NA,NA,1.0,0.9,1.0,0.9527027027027027
576420_20,Crop cycle change,no,58.6872800631186,24.5363230390714,35VLF,treelossTF,2,26,0,0,5,5,12,0,63,27,1.0,0.7727272727272727,1.0,1.0,1.0,0.9553571428571429,0.45652173913043476,0.9637681159420289
701068_1,Clear cut,human,3.25900997562455,-71.3422265285907,19NBD,treelossTF,2,0,0,0,9,0,0,0,28,4,1.0,0.0,1.0,1.0,1.0,0.7804878048780488,0.3170731707317073,0.7804878048780488
701068_2,Clear cut,human,3.24739356281446,-71.3230432400341,19NBD,treelossTF,1,91,0,0,0,0,0,0,16,0,1.0,NA,NA,1.0,1.0,1.0,0.8504672897196262,1.0
701068_4,Clear cut,human,3.29312708266824,-71.3641611018815,19NBD,treelossTF,1,50,2,0,0,0,0,0,14,0,0.875,NA,NA,1.0,0.875,1.0,0.7878787878787878,0.9696969696969697
701068_5,Clear cut,human,3.28930677373388,-71.3741351914356,19NBD,treelossTF,1,3,0,0,0,20,0,0,47,0,1.0,1.0,NA,1.0,1.0,1.0,0.32857142857142857,1.0
701068_6,Clear cut,human,3.31641849956367,-71.3766280058618,19NBD,treelossTF,1,0,0,0,0,0,0,9,9,0,1.0,NA,NA,0.5,1.0,0.5,0.0,0.5
701068_7,Fire,human,3.29308253153686,-71.3827781397566,19NBD,treelossTF,2,0,0,0,1,0,152,0,0,0,NA,0.9934640522875817,1.0,NA,1.0,0.9934640522875817,0.006535947712418301,0.9934640522875817
701068_8,noChange,no,3.28453468823356,-71.3279854180077,19NBD,treelossTF,3,0,155,8,0,0,0,0,0,0,0.0,NA,0.0,NA,0.0,NA,0.950920245398773,0.0
701068_10,Clear cut,no,3.30654436616359,-71.3094184742747,19NBD,treelossTF,2,142,0,0,1,0,17,0,0,0,NA,0.9444444444444444,1.0,NA,1.0,0.9444444444444444,0.89375,0.99375
701068_11,Clear cut,human,3.25605336626586,-71.3308876347632,19NBD,treelossTF,2,0,0,0,20,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.0
701068_12,noChange,no,3.31261618951711,-71.3790472903125,19NBD,treelossTF,4,163,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
